Domain Name,Domain,TR_ID,Sub_TR_Order,Sub_TR_Indent,Sub_TR_ID,TR_Description,TR_Scope
Governance,GV,GV-TR-720,0,0,,"For The Company systems deployed in its FedRAMP boundaries, a system security plan is established, maintained, and updated on a periodic basis. The system security plan: - Is consistent with the organization's enterprise architecture; - Explicitly defines the authorization boundary for the system; - Describes the operational context of the information system in terms of missions and business processes; - Provides the security categorization of the information system including supporting rationale; - Describes the operational environment for the information system and relationships with or connections to other information systems; - Provides an overview of the security requirements for the system; - Identifies any relevant overlays, if applicable; - Describes the security controls in place or planned for meeting those requirements including a rationale for the tailoring and supplementation decisions; and - Is reviewed and approved by the authorizing official or designated representative prior to plan implementation; - Is distributed and communicated subsequent to changes to the plan to appropriate individuals - Is reviewed at least annually - Is updated to address changes to the information system/environment of operation or problems identified during plan implementation or security control assessments; and - Is protected from unauthorized disclosure and modification",FedRAMP Extended
Governance,GV,GV-TR-730,0,0,,"For Fedramp Authorized To Operate systems deployed in The Company's FedRAMP boundaries, a Plan of Action and Milestone document is updated, on a [INSERT TIME FRAME] basis, to include the organization's planned remediation actions to correct weaknesses identified during security assessment activities. The Plan of Action and Milestone document is provided to the Authorizing Official(s) based on the guidelines set forth by The Company PMO.",FedRAMP Extended
Governance,GV,GV-TR-800,0,0,,"The Security Mergers & Acquisition (M&A) Due Diligence Process is comprised of: * Pre-diligence assessment * Conduct due diligence * Validate remediation of pre-close conditions * Security Integration Planning",Baseline
Governance,GV,GV-TR-900,0,0,,The Corporate Development Team engages the Security M&A Team prior to determining whether or not to sign a letter of intent (LOI).,Baseline
Governance,GV,GV-TR-1000,0,0,,The Security M&A Team defines high priority pre-due diligence questions and reviews the questions  [INSERT TIME FRAME].,Baseline
Governance,GV,GV-TR-1100,0,0,,"After LOI is signed, the Corporate Development Team kicks off formal due diligence activities.",Baseline
Governance,GV,GV-TR-1200,0,0,,Security due diligence activities follow the procedures outlined in the Security M&A Standard Operating Procedures.,Baseline
Governance,GV,GV-TR-1300,0,0,,The Security M&A Team identifies potential security risks associated with acquiring the target company.,Baseline
Governance,GV,GV-TR-1400,0,0,,"The Security M&A Team uses third party testing (e.g. code scans, penetration tests, network scans, etc), where feasible.",Baseline
Governance,GV,GV-TR-1500,0,0,,"Information gathered during the due diligence phase including projected integration and remediation costs, and high level integration plan shall be included in the Security Due Diligence Report. The Security Due Diligence Report is reviewed and approved by the SVP Security Risk and Chief Information Security Officer.",Baseline
Governance,GV,GV-TR-1600,0,0,,Remediation of security issues identified during due diligence is validated by The Company's Security Team.,Baseline
Governance,GV,GV-TR-1600,1,1,GV-TR-1600.1,Remediation of security issues identified as pre-close requirements are validated prior to closure of acquisition,Baseline
Governance,GV,GV-TR-1600,2,1,GV-TR-1600.2,Remediation of security issues identified as pre-integration requirements are validated prior to network integration,Baseline
Governance,GV,GV-TR-1600,3,1,GV-TR-1600.3,Remediation of all other security issues are formally tracked and managed to closure,Baseline
Governance,GV,GV-TR-1700,0,0,,"The Company establishes, implements, and maintains an organization-wide privacy program that will define and establish the resources and objectives necessary to develop, coordinate, implement and maintain The Company Privacy Program.",Baseline
Governance,GV,GV-TR-1700,1,1,GV-TR-1700.1,"The Company reviews and updates The Company Privacy Program on at least an [INSERT TIME FRAME] basis. As part of the update, The Company considers results of internal audits, risk assessments or any other source about the program.",Baseline
Governance,GV,GV-TR-1710,0,0,,"The Company Privacy Program includes regional Policies, Procedures, Processes and Training, as appropriate.",Baseline
Governance,GV,GV-TR-1710,1,1,GV-TR-1710.1,"The Company publishes, as appropriate, updated Policies, Procedures, Processes and Training to readily accessible locations and communicates the updates to Employees and relevant third party stakeholders.",Baseline
Governance,GV,GV-TR-1720,0,0,,The Company defines and documents within the Privacy Program roles and responsibilities for the Privacy Program overview and management.,Baseline
Governance,GV,GV-TR-1730,0,0,,The Company defines and documents within the Privacy Program organizational privacy capabilities in place to ensure privacy objectives are achieved.,Baseline
Governance,GV,GV-TR-1740,0,0,,The Company defines and documents within the Privacy Program organizational structure in place to ensure privacy objectives are achieved.,Baseline
Governance,GV,GV-TR-1750,0,0,,The Company establishes metrics to measure and evaluate operational privacy capabilities. The Company uses these metrics as an input to drive continuous improvement and maturation of the Privacy Program.,Baseline
Governance,GV,GV-TR-1760,0,0,,"The Company employs a Chief Privacy and Data Governance Officer who is responsible and accountable for implementing, maintaining, and monitoring The Company Privacy Program.",Baseline
Governance,GV,GV-TR-1770,0,0,,"The Company designates a Sr. Director of Data Privacy or equivalent who is ultimately responsible for implementing, maintaining, and monitoring The Company Privacy Program for the respective Business Unit or Region, as appropriate.",Baseline
Governance,GV,GV-TR-1770,,,GV-TR-1770.1,"The Company may also designate a privacy lead -- such as a Data Protection Officer or Regional Chief Privacy Officer - who carries out the responsibilities of the Privacy Program for their respective Region, as appropriate.",Baseline
Governance,GV,GV-TR-1780,,,,The Company Data Privacy and Protection Team undertakes necessary training to keep abreast of the developments of applicable data protection requirements and best practices in order to carry out their roles effectively.,Baseline
Governance,GV,GV-TR-1800,0,0,,"The Company formally defines, documents, and publishes at least one external Privacy notice to data subjects, detailing the organization's approach to the processing of personal data for each region in which it operates.",Baseline
Governance,GV,GV-TR-1800,1,1,GV-TR-1800.1,"The Company reviews and updates, as necessary, the external facing privacy notices on at least an annual basis, or as required based on changes to the internal and external environment.",Baseline
Governance,GV,GV-TR-1900,0,0,,The Company provides the completed third party assessor's report to relevant regulatory bodies and Attorney General as required.,Baseline
Governance,GV,GV-TR-1900,1,1,GV-TR-1900.1,"The Board of Directors provide the [INSERT REGULATORY AGENCY] with a certification that The Company has established, maintained, and implemented an Information Security Management Program, that has been [INSERT TIME FRAME] assessed",Baseline
Governance,GV,GV-TR-1910,0,0,,The Company maintains appropriate Privacy Impact Assessment processes for identifying and assessing privacy risks arising from new projects and business initiatives.,Baseline
Governance,GV,GV-TR-1920,0,0,,"The Company maintains a Privacy by Design process, including defined requirements for data manageability and privacy that must be implemented during the System Development Life Cycle (SDLC).",Baseline
Risk Management,RM,RM-TR-100,0,0,,"Organizational risk target/goals is presented to the Board of Directors on at least an annual basis, or as significant changes to the company's risk exposure occur.",Baseline
Risk Management,RM,RM-TR-300,0,0,,"The Board of Directors, or relevant committee thereof, reviews and approves the Core Security Risk Assessment on at least an  [INSERT TIME FRAME] basis.",Baseline
Risk Management,RM,RM-TR-400,0,0,,"The Board of Directors, or relevant committee thereof, reviews and approves the Organizational risk target/goals on at least an  [INSERT TIME FRAME] basis.",Baseline
Risk Management,RM,RM-TR-500,0,0,,"The Enterprise Security Risk Assessment includes an assessment of internal and external risks to the security, confidentiality, or integrity of personal information that could result in unauthorized disclosure, misuse, loss, alteration, destruction, or other compromise.",Baseline
Risk Management,RM,RM-TR-500,1,1,RM-TR-500.1,"The SVP, Security Risk reviews and approves the Enterprise Security Risk Assessment on at least an [INSERT TIME FRAME] basis, or as significant changes to the assessment are made.",Baseline
Risk Management,RM,RM-TR-600,0,0,,The Enterprise Security Risk Assessment is maintained by the Chief Information Security Officer or his or her designee.,Baseline
Risk Management,RM,RM-TR-900,0,0,,The Enterprise Threat Vector Assessment includes an analysis of enterprise threat vectors which are both internal and external to The Company.,Baseline
Risk Management,RM,RM-TR-1100,0,0,,"The SVP, Security Risk reviews and approves the Enterprise Threat Vector Assessment on at least an  [INSERT TIME FRAME] basis, or as significant changes to the assessment are made.",Baseline
Risk Management,RM,RM-TR-1200,0,0,,"Asset risk assessment lifecycle steps are risk identification, analysis, evaluation, and treatment.",Baseline
Risk Management,RM,RM-TR-1300,0,0,,"The Inherent Risk Rating (IRR), Control Assessment Rating (CAR), and Residual Risk Rating (RRR) for technology assets is defined in the Asset Criticality Risk Methodology.",Baseline
Risk Management,RM,RM-TR-1400,0,0,,"The criteria used to calculate the IRR and prioritize technology assets is based on the asset's data classification, data volume, data availability, and whether the asset is internet-facing.",Baseline
Risk Management,RM,RM-TR-1400,1,1,RM-TR-1400.1,A weighting is applied to each IRR attribute to determine the asset's IRR as defined in the Asset Security Risk Methodology.,Baseline
Risk Management,RM,RM-TR-1500,0,0,,Security Risk Assessments (SRAs) are performed for applicable applications and platforms as defined in the Asset Security Risk Methodology.,Baseline
Risk Management,RM,RM-TR-1600,0,0,,"Based on the results of the Control Self-Assessment (CSA) process and the technology asset's Inherent Risk Rating (IRR), the Residual Risk Rating (RRR) is calculated. ",Baseline
Risk Management,RM,RM-TR-1700,0,0,,The Company identifies and communicates risk(s) to the issues management team in accordance with the Issues and Deviations process.,Baseline
Risk Management,RM,RM-TR-1900,0,0,,"The Company designs, implements, maintains, and documents safeguards that mitigate the material internal and external risks The Company identifies to the security, confidentiality, or integrity of personal information.",Baseline
Risk Management,RM,RM-TR-2000,0,0,,"The Company's security controls are designed to reduce the risk to personal information based on the volume, sensitivity, and likelihood, given the existence of other safeguards, that the risk could be realized and result in the unauthorized access, collection, use, alteration, destruction, or disclosure of the personal information.",Baseline
Risk Management,RM,RM-TR-2010,0,0,,"The Company designs, implements, maintains, and documents safeguards that mitigate the material internal and external risks The Company identifies to the privacy of personal data.",Baseline
Risk Management,RM,RM-TR-2020,0,0,,"The Company categorizes information and the information system in accordance with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance.",FedRAMP Extended
Risk Management,RM,RM-TR-2030,0,0,,The Company documents the security categorization results (including supporting rationale) in the system security plan and associated authorization to operate (ATO) documentation for the information system.,FedRAMP Extended
Risk Management,RM,RM-TR-2040,0,0,,The Company ensures that the security categorization decision is reviewed and approved by The Company authorizing official or authorizing official designated representative.,FedRAMP Extended
